salesdate,productid,region,freeship,discount,itemssold,update_time
11/23/2024,122,d,1,5.91,12,2024-11-24 12:05 AM
11/23/2024,215,b,1,9.378,138,2024-11-24 12:05 AM
11/23/2024,114,b,1,0.903,180,2024-11-24 12:05 AM
11/23/2024,85,c,1,7.552,10,2024-11-24 12:05 AM
11/23/2024,227,e,0,6.147,112,2024-11-24 12:05 AM
11/23/2024,110,d,1,9.037,95,2024-11-24 12:05 AM
11/23/2024,172,c,1,8.137,60,2024-11-24 12:05 AM
11/23/2024,139,d,0,0.638,143,2024-11-24 12:05 AM
11/23/2024,119,c,1,2.104,95,2024-11-24 12:05 AM
11/23/2024,40,d,0,4.105,148,2024-11-24 12:05 AM
11/23/2024,97,b,1,2.548,196,2024-11-24 12:05 AM
11/23/2024,249,b,0,0.346,68,2024-11-24 12:05 AM
11/23/2024,268,e,0,7.302,20,2024-11-24 12:05 AM
11/23/2024,115,c,0,1.733,55,2024-11-24 12:05 AM
11/23/2024,169,e,1,3.564,182,2024-11-24 12:05 AM
11/23/2024,87,a,0,3.567,119,2024-11-24 12:05 AM
11/23/2024,292,c,0,5.093,168,2024-11-24 12:05 AM
11/23/2024,105,c,1,1.287,83,2024-11-24 12:05 AM
11/23/2024,98,c,1,1.246,46,2024-11-24 12:05 AM
11/23/2024,28,d,0,9.659,67,2024-11-24 12:05 AM
11/23/2024,53,c,0,2.296,75,2024-11-24 12:05 AM
11/23/2024,207,d,0,5.456,149,2024-11-24 12:05 AM
11/23/2024,274,a,0,2.511,24,2024-11-24 12:05 AM
11/23/2024,73,d,0,9.429,187,2024-11-24 12:05 AM
11/23/2024,191,d,1,7.192,209,2024-11-24 12:05 AM
11/23/2024,143,c,1,8.241,194,2024-11-24 12:05 AM
11/23/2024,35,e,0,7.983,78,2024-11-24 12:05 AM
11/23/2024,216,c,0,2.211,23,2024-11-24 12:05 AM
11/23/2024,286,a,0,2.197,221,2024-11-24 12:05 AM
11/23/2024,150,c,1,8.435,59,2024-11-24 12:05 AM
11/23/2024,125,a,1,1.126,63,2024-11-24 12:05 AM
11/23/2024,144,b,1,5.51,19,2024-11-24 12:05 AM
11/23/2024,294,e,0,8.409,216,2024-11-24 12:05 AM
11/23/2024,202,b,1,8.109,188,2024-11-24 12:05 AM
11/23/2024,205,c,1,6.988,95,2024-11-24 12:05 AM
11/23/2024,216,c,1,1.08,131,2024-11-24 12:05 AM
11/23/2024,207,d,0,7.315,216,2024-11-24 12:05 AM
11/23/2024,215,d,1,3.051,105,2024-11-24 12:05 AM
11/23/2024,59,b,1,5.049,221,2024-11-24 12:05 AM
11/23/2024,292,a,1,0.298,35,2024-11-24 12:05 AM
11/23/2024,91,c,0,6.199,167,2024-11-24 12:05 AM
11/23/2024,186,e,0,9.082,212,2024-11-24 12:05 AM
11/23/2024,77,e,0,0.862,115,2024-11-24 12:05 AM
11/23/2024,61,d,0,7.431,175,2024-11-24 12:05 AM
11/23/2024,282,c,0,0.906,41,2024-11-24 12:05 AM
11/23/2024,162,e,0,1.213,135,2024-11-24 12:05 AM
11/23/2024,259,b,1,9.581,108,2024-11-24 12:05 AM
11/23/2024,196,a,0,7.344,38,2024-11-24 12:05 AM
11/23/2024,160,b,1,9.549,122,2024-11-24 12:05 AM
11/23/2024,250,d,0,6.882,99,2024-11-24 12:05 AM
11/23/2024,73,b,1,7.948,86,2024-11-24 12:05 AM
11/23/2024,24,a,0,4.796,97,2024-11-24 12:05 AM
11/23/2024,107,d,0,5.604,5,2024-11-24 12:05 AM
11/23/2024,286,e,0,1.725,3,2024-11-24 12:05 AM
11/23/2024,141,b,0,4.704,157,2024-11-24 12:05 AM
11/24/2024,47,a,1,8.094,83,2024-11-25 12:05 AM
11/24/2024,227,b,0,7.527,201,2024-11-25 12:05 AM
11/24/2024,30,b,0,7.327,111,2024-11-25 12:05 AM
11/24/2024,192,c,1,1.732,16,2024-11-25 12:05 AM
11/24/2024,284,a,0,3.5,72,2024-11-25 12:05 AM
11/24/2024,194,e,1,6.062,30,2024-11-25 12:05 AM
11/24/2024,145,c,0,7.376,189,2024-11-25 12:05 AM
11/24/2024,83,b,0,5.993,200,2024-11-25 12:05 AM
11/24/2024,87,a,1,2.543,194,2024-11-25 12:05 AM
11/24/2024,65,d,0,5.027,148,2024-11-25 12:05 AM
11/24/2024,239,d,1,2.933,172,2024-11-25 12:05 AM
11/24/2024,147,b,1,1.188,5,2024-11-25 12:05 AM
11/24/2024,279,b,1,6.935,143,2024-11-25 12:05 AM
11/24/2024,35,d,0,5.015,15,2024-11-25 12:05 AM
11/24/2024,287,c,0,9.15,75,2024-11-25 12:05 AM
11/24/2024,58,a,0,3.371,81,2024-11-25 12:05 AM
11/24/2024,49,a,0,1.085,211,2024-11-25 12:05 AM
11/24/2024,51,d,1,6.027,15,2024-11-25 12:05 AM
11/24/2024,248,b,0,8.255,7,2024-11-25 12:05 AM
11/24/2024,225,e,0,2.326,179,2024-11-25 12:05 AM
11/24/2024,138,b,0,7.916,11,2024-11-25 12:05 AM
11/24/2024,102,e,1,0.323,188,2024-11-25 12:05 AM
11/24/2024,265,b,1,4.676,69,2024-11-25 12:05 AM
11/24/2024,288,d,1,1.23,7,2024-11-25 12:05 AM
11/24/2024,282,d,0,2.759,193,2024-11-25 12:05 AM
11/24/2024,228,b,0,5.286,97,2024-11-25 12:05 AM
11/24/2024,110,b,0,1.686,138,2024-11-25 12:05 AM
11/24/2024,258,c,1,3.545,65,2024-11-25 12:05 AM
11/24/2024,254,b,0,0.139,44,2024-11-25 12:05 AM
11/24/2024,152,a,1,1.497,116,2024-11-25 12:05 AM
11/24/2024,196,b,0,6.803,136,2024-11-25 12:05 AM
11/24/2024,26,d,1,3.718,57,2024-11-25 12:05 AM
11/24/2024,28,e,0,2.908,101,2024-11-25 12:05 AM
11/24/2024,170,e,1,1.061,156,2024-11-25 12:05 AM
11/24/2024,35,d,0,1.939,7,2024-11-25 12:05 AM
11/24/2024,259,a,1,2.255,158,2024-11-25 12:05 AM
11/24/2024,221,b,1,9.404,116,2024-11-25 12:05 AM
11/24/2024,188,d,1,3.078,202,2024-11-25 12:05 AM
11/24/2024,285,b,0,8.159,15,2024-11-25 12:05 AM
11/24/2024,91,c,1,2.813,125,2024-11-25 12:05 AM
11/24/2024,130,c,1,7.706,186,2024-11-25 12:05 AM
11/24/2024,173,e,0,0.687,15,2024-11-25 12:05 AM
11/24/2024,87,c,1,5.142,93,2024-11-25 12:05 AM
11/24/2024,234,e,1,8.615,2,2024-11-25 12:05 AM
11/24/2024,220,c,0,3.608,19,2024-11-25 12:05 AM
11/24/2024,268,c,0,6.176,114,2024-11-25 12:05 AM
11/24/2024,36,a,1,7.817,66,2024-11-25 12:05 AM
11/24/2024,202,e,0,9.076,15,2024-11-25 12:05 AM
11/24/2024,225,c,1,5.699,180,2024-11-25 12:05 AM
11/24/2024,121,d,1,2.885,36,2024-11-25 12:05 AM
11/24/2024,114,a,1,9.175,16,2024-11-25 12:05 AM
11/24/2024,75,e,1,1.559,114,2024-11-25 12:05 AM
11/24/2024,269,d,0,7.53,176,2024-11-25 12:05 AM
11/24/2024,297,e,1,5.725,216,2024-11-25 12:05 AM
11/24/2024,73,e,0,8.662,62,2024-11-25 12:05 AM
11/24/2024,171,d,1,7.071,5,2024-11-25 12:05 AM
11/24/2024,30,c,0,5.263,62,2024-11-25 12:05 AM
11/24/2024,135,b,1,9.783,57,2024-11-25 12:05 AM
11/25/2024,109,a,1,2.081,26,2024-11-26 12:12 AM
11/25/2024,148,b,0,9.765,22,2024-11-26 12:12 AM
11/25/2024,74,b,1,0.434,146,2024-11-26 12:12 AM
11/25/2024,265,e,1,8.587,40,2024-11-26 12:12 AM
11/25/2024,261,e,1,1.144,76,2024-11-26 12:12 AM
11/25/2024,194,a,1,0.428,174,2024-11-26 12:12 AM
11/25/2024,235,d,1,9.524,40,2024-11-26 12:12 AM
11/25/2024,243,e,1,0.03,77,2024-11-26 12:12 AM
11/25/2024,236,c,0,1.545,215,2024-11-26 12:12 AM
11/25/2024,42,a,1,5.644,185,2024-11-26 12:12 AM
11/25/2024,243,a,0,6.123,138,2024-11-26 12:12 AM
11/25/2024,166,c,1,8.355,155,2024-11-26 12:12 AM
11/25/2024,291,b,1,9.8,207,2024-11-26 12:12 AM
11/25/2024,191,e,1,4.154,26,2024-11-26 12:12 AM
11/25/2024,230,d,1,6.557,42,2024-11-26 12:12 AM
11/25/2024,299,e,0,7.999,52,2024-11-26 12:12 AM
11/25/2024,139,c,0,7.328,193,2024-11-26 12:12 AM
11/25/2024,95,e,0,9.675,92,2024-11-26 12:12 AM
11/25/2024,182,b,1,1.233,102,2024-11-26 12:12 AM
11/25/2024,108,c,0,5.069,143,2024-11-26 12:12 AM
11/25/2024,63,a,1,2.385,70,2024-11-26 12:12 AM
11/25/2024,204,b,1,0.551,190,2024-11-26 12:12 AM
11/25/2024,163,e,1,2.274,134,2024-11-26 12:12 AM
11/25/2024,297,d,1,8.501,110,2024-11-26 12:12 AM
11/25/2024,283,c,1,0.624,65,2024-11-26 12:12 AM
11/25/2024,280,d,0,1.078,137,2024-11-26 12:12 AM
11/25/2024,42,d,0,0.503,100,2024-11-26 12:12 AM
11/25/2024,33,c,0,8.646,108,2024-11-26 12:12 AM
11/25/2024,249,e,1,2.881,115,2024-11-26 12:12 AM
11/25/2024,38,d,1,9.288,186,2024-11-26 12:12 AM
11/25/2024,92,e,0,4.718,171,2024-11-26 12:12 AM
11/25/2024,264,d,0,9.861,161,2024-11-26 12:12 AM
11/25/2024,282,e,0,0.349,37,2024-11-26 12:12 AM
11/25/2024,299,e,0,1.44,195,2024-11-26 12:12 AM
11/25/2024,293,e,1,9.387,126,2024-11-26 12:12 AM
11/25/2024,119,a,1,4.208,193,2024-11-26 12:12 AM
11/25/2024,74,c,1,8.114,127,2024-11-26 12:12 AM
11/25/2024,180,c,0,9.247,114,2024-11-26 12:12 AM
11/25/2024,268,c,1,0.995,193,2024-11-26 12:12 AM
11/25/2024,40,b,0,5.079,147,2024-11-26 12:12 AM
11/25/2024,194,a,0,1.631,59,2024-11-26 12:12 AM
11/25/2024,39,d,0,0.723,18,2024-11-26 12:12 AM
11/25/2024,40,e,0,6.574,91,2024-11-26 12:12 AM
11/25/2024,122,e,1,0.094,59,2024-11-26 12:12 AM
11/25/2024,183,d,0,0.755,84,2024-11-26 12:12 AM
11/25/2024,198,c,1,6.173,178,2024-11-26 12:12 AM
11/25/2024,162,c,1,0.532,127,2024-11-26 12:12 AM
11/25/2024,74,c,0,1.138,194,2024-11-26 12:12 AM
11/25/2024,128,c,1,1.754,139,2024-11-26 12:12 AM
11/25/2024,110,a,1,0.343,88,2024-11-26 12:12 AM
11/25/2024,278,a,1,9.508,142,2024-11-26 12:12 AM
11/25/2024,47,d,0,3.898,131,2024-11-26 12:12 AM
11/25/2024,96,b,0,7.505,176,2024-11-26 12:12 AM
11/25/2024,211,b,1,8.307,85,2024-11-26 12:12 AM
11/25/2024,129,a,1,5.893,55,2024-11-26 12:12 AM
11/25/2024,88,d,1,4.709,74,2024-11-26 12:12 AM
11/25/2024,109,c,0,2.74,198,2024-11-26 12:12 AM
11/25/2024,146,a,0,7.975,197,2024-11-26 12:12 AM
11/25/2024,40,b,0,7.765,78,2024-11-26 12:12 AM
11/25/2024,33,b,1,4.92,106,2024-11-26 12:12 AM
11/25/2024,167,a,1,4.281,52,2024-11-26 12:12 AM
11/25/2024,170,c,0,9.708,182,2024-11-26 12:12 AM
11/25/2024,103,c,0,2.046,78,2024-11-26 12:12 AM
11/25/2024,290,a,1,2.082,118,2024-11-26 12:12 AM
11/25/2024,99,e,1,6.423,112,2024-11-26 12:12 AM
11/25/2024,280,d,0,3.192,104,2024-11-26 12:12 AM
11/25/2024,124,a,1,7.167,26,2024-11-26 12:12 AM
11/25/2024,45,a,0,1.314,165,2024-11-26 12:12 AM
11/25/2024,39,e,1,4.203,135,2024-11-26 12:12 AM
11/25/2024,254,e,1,3.21,130,2024-11-26 12:12 AM
11/25/2024,87,a,0,2.404,154,2024-11-26 12:12 AM
11/25/2024,37,d,0,4.178,39,2024-11-26 12:12 AM
11/25/2024,150,d,1,0.534,31,2024-11-26 12:12 AM
11/25/2024,122,c,1,3.11,221,2024-11-26 12:12 AM
11/25/2024,188,b,0,0.454,137,2024-11-26 12:12 AM
11/25/2024,42,a,0,1.744,28,2024-11-26 12:12 AM
11/25/2024,276,d,0,8.911,23,2024-11-26 12:12 AM
11/25/2024,280,c,0,3.048,29,2024-11-26 12:12 AM
11/25/2024,76,a,1,3.992,50,2024-11-26 12:12 AM
11/25/2024,96,d,0,7.019,49,2024-11-26 12:12 AM
11/25/2024,80,c,1,6.174,3,2024-11-26 12:12 AM
11/25/2024,40,b,1,6.148,133,2024-11-26 12:12 AM
11/25/2024,294,a,1,6.562,74,2024-11-26 12:12 AM
11/25/2024,255,e,1,7.066,210,2024-11-26 12:12 AM
11/25/2024,164,e,1,8.029,85,2024-11-26 12:12 AM
11/25/2024,287,e,1,8.658,82,2024-11-26 12:12 AM
11/25/2024,280,b,1,3.517,49,2024-11-26 12:12 AM
11/25/2024,42,c,1,1.5,73,2024-11-26 12:12 AM
11/25/2024,286,a,1,8.46,65,2024-11-26 12:12 AM
11/25/2024,173,c,0,1.816,36,2024-11-26 12:12 AM
11/25/2024,155,a,1,5.609,9,2024-11-26 12:12 AM
11/25/2024,252,d,1,0.884,18,2024-11-26 12:12 AM
11/25/2024,198,e,1,0.671,4,2024-11-26 12:12 AM
11/25/2024,161,c,0,3.958,73,2024-11-26 12:12 AM
11/25/2024,217,b,1,4.971,188,2024-11-26 12:12 AM
11/25/2024,243,e,1,4.255,37,2024-11-26 12:12 AM
11/25/2024,187,c,0,2.879,164,2024-11-26 12:12 AM
11/25/2024,67,b,1,9.963,1,2024-11-26 12:12 AM
11/25/2024,230,d,1,0.525,54,2024-11-26 12:12 AM
11/25/2024,243,e,0,6.803,110,2024-11-26 12:12 AM
11/25/2024,193,c,1,0.49,60,2024-11-26 12:12 AM
11/25/2024,289,a,1,9.279,45,2024-11-26 12:12 AM
11/25/2024,246,b,1,2.302,111,2024-11-26 12:12 AM
11/25/2024,236,b,0,4.553,158,2024-11-26 12:12 AM
11/25/2024,160,d,1,7.325,38,2024-11-26 12:12 AM
11/25/2024,92,b,1,0.144,84,2024-11-26 12:12 AM
11/25/2024,142,a,0,9.412,131,2024-11-26 12:12 AM
11/25/2024,107,e,1,9.198,180,2024-11-26 12:12 AM
11/25/2024,261,c,0,8.586,23,2024-11-26 12:12 AM
11/25/2024,179,b,1,8.264,63,2024-11-26 12:12 AM
11/25/2024,201,e,0,6.174,122,2024-11-26 12:12 AM
11/25/2024,95,b,0,1.02,27,2024-11-26 12:12 AM
11/25/2024,153,e,0,4.761,219,2024-11-26 12:12 AM
11/25/2024,191,a,1,7.855,144,2024-11-26 12:12 AM
11/25/2024,263,d,0,4.176,37,2024-11-26 12:12 AM
11/25/2024,40,c,1,4.217,101,2024-11-26 12:12 AM
11/25/2024,55,b,1,0.776,177,2024-11-26 12:12 AM
11/25/2024,200,e,0,5.371,6,2024-11-26 12:12 AM
11/25/2024,218,d,1,1.679,143,2024-11-26 12:12 AM
11/25/2024,106,d,0,0.189,5,2024-11-26 12:12 AM
11/25/2024,36,c,0,1.26,10,2024-11-26 12:12 AM
11/25/2024,263,c,1,4.641,81,2024-11-26 12:12 AM
11/25/2024,146,a,1,9.059,154,2024-11-26 12:12 AM
11/25/2024,38,a,0,4.452,75,2024-11-26 12:12 AM
11/25/2024,130,d,0,1.142,214,2024-11-26 12:12 AM
11/25/2024,249,d,0,6.019,98,2024-11-26 12:12 AM
11/25/2024,293,a,0,8.042,73,2024-11-26 12:12 AM
11/25/2024,280,c,1,6.166,104,2024-11-26 12:12 AM
11/25/2024,226,b,1,3.028,57,2024-11-26 12:12 AM
11/25/2024,248,d,1,1.033,5,2024-11-26 12:12 AM
11/25/2024,141,e,1,6.094,186,2024-11-26 12:12 AM
11/25/2024,154,b,0,1.474,174,2024-11-26 12:12 AM
11/25/2024,253,e,0,5.021,70,2024-11-26 12:12 AM
11/25/2024,253,e,0,6.65,118,2024-11-26 12:12 AM
11/25/2024,84,d,1,7.174,136,2024-11-26 12:12 AM
11/25/2024,92,b,1,1.128,63,2024-11-26 12:12 AM
11/25/2024,230,a,0,7.899,116,2024-11-26 12:12 AM
11/25/2024,283,d,0,1.537,75,2024-11-26 12:12 AM
11/25/2024,252,a,0,3.986,83,2024-11-26 12:12 AM
11/25/2024,240,c,1,0.107,20,2024-11-26 12:12 AM
11/25/2024,56,d,1,2.977,120,2024-11-26 12:12 AM
11/25/2024,225,b,1,7.121,32,2024-11-26 12:12 AM
11/25/2024,57,e,1,3.065,172,2024-11-26 12:12 AM
11/25/2024,102,a,1,7.432,205,2024-11-26 12:12 AM
11/25/2024,182,e,0,7.588,131,2024-11-26 12:12 AM
11/25/2024,185,a,0,9.557,193,2024-11-26 12:12 AM
11/25/2024,26,b,1,1.141,44,2024-11-26 12:12 AM
11/25/2024,198,b,0,2.75,80,2024-11-26 12:12 AM
11/25/2024,82,c,1,3.545,172,2024-11-26 12:12 AM
11/25/2024,218,d,0,6.109,17,2024-11-26 12:12 AM
11/25/2024,62,e,1,7.281,207,2024-11-26 12:12 AM
11/25/2024,244,d,1,6.496,154,2024-11-26 12:12 AM
11/25/2024,198,d,1,2.41,185,2024-11-26 12:12 AM
11/25/2024,213,c,0,9.264,24,2024-11-26 12:12 AM
11/25/2024,165,d,0,6.711,50,2024-11-26 12:12 AM
11/25/2024,247,b,1,9.652,63,2024-11-26 12:12 AM
11/25/2024,207,a,1,6.756,162,2024-11-26 12:12 AM
11/25/2024,212,d,1,8.128,142,2024-11-26 12:12 AM
11/25/2024,137,a,0,6.116,70,2024-11-26 12:12 AM
11/25/2024,182,e,1,4.309,107,2024-11-26 12:12 AM
11/25/2024,245,c,1,5.503,59,2024-11-26 12:12 AM
11/25/2024,130,b,1,1.59,23,2024-11-26 12:12 AM
11/25/2024,41,a,0,2.335,4,2024-11-26 12:12 AM
11/25/2024,48,b,0,1.829,181,2024-11-26 12:12 AM
11/25/2024,69,a,1,8.027,40,2024-11-26 12:12 AM
11/25/2024,274,e,0,9.119,44,2024-11-26 12:12 AM
11/25/2024,93,b,0,7.03,27,2024-11-26 12:12 AM
11/25/2024,169,b,0,2.825,43,2024-11-26 12:12 AM
11/25/2024,63,b,1,5.691,132,2024-11-26 12:12 AM
11/25/2024,45,e,0,5.678,115,2024-11-26 12:12 AM
11/25/2024,231,e,1,5.645,103,2024-11-26 12:12 AM
11/25/2024,241,b,1,6.753,198,2024-11-26 12:12 AM
11/25/2024,179,e,0,5.464,71,2024-11-26 12:12 AM
11/25/2024,172,b,0,0.082,42,2024-11-26 12:12 AM
11/25/2024,250,a,0,6.167,146,2024-11-26 12:12 AM
11/25/2024,128,d,1,5.937,201,2024-11-26 12:12 AM
11/25/2024,270,b,1,8.458,112,2024-11-26 12:12 AM
11/25/2024,291,e,1,9.601,29,2024-11-26 12:12 AM
11/25/2024,196,b,1,2.738,69,2024-11-26 12:12 AM
11/25/2024,60,b,1,4.137,166,2024-11-26 12:12 AM
11/25/2024,147,e,0,6.862,71,2024-11-26 12:12 AM
11/25/2024,268,e,1,0.456,93,2024-11-26 12:12 AM
11/25/2024,50,e,0,0.621,177,2024-11-26 12:12 AM
11/25/2024,272,a,0,5.932,166,2024-11-26 12:12 AM
11/25/2024,208,d,1,6.904,165,2024-11-26 12:12 AM
11/25/2024,297,d,0,2.383,208,2024-11-26 12:12 AM
11/30/2024,295,b,0,5.781,99,2024-12-01 12:07 AM
11/30/2024,121,d,1,4.951,71,2024-12-01 12:07 AM
11/30/2024,95,a,1,8.681,137,2024-12-01 12:07 AM
11/30/2024,299,d,0,7.474,128,2024-12-01 12:07 AM
11/30/2024,209,d,1,7.328,49,2024-12-01 12:07 AM
11/30/2024,115,d,1,7.005,187,2024-12-01 12:07 AM
11/30/2024,254,b,0,2.854,54,2024-12-01 12:07 AM
11/30/2024,35,c,1,6.177,66,2024-12-01 12:07 AM
11/30/2024,274,a,1,4.702,102,2024-12-01 12:07 AM
11/30/2024,296,d,1,3.345,56,2024-12-01 12:07 AM
11/30/2024,197,d,1,7.288,141,2024-12-01 12:07 AM
11/30/2024,54,e,1,5.796,201,2024-12-01 12:07 AM
11/30/2024,241,a,1,5.769,110,2024-12-01 12:07 AM
11/30/2024,66,d,1,8.026,64,2024-12-01 12:07 AM
11/30/2024,276,b,1,7.541,74,2024-12-01 12:07 AM
11/30/2024,243,d,1,0.693,36,2024-12-01 12:07 AM
11/30/2024,177,d,0,9.093,105,2024-12-01 12:07 AM
11/30/2024,113,d,0,7.644,86,2024-12-01 12:07 AM
11/30/2024,205,e,0,6.371,221,2024-12-01 12:07 AM
11/30/2024,197,e,0,4.821,80,2024-12-01 12:07 AM
11/30/2024,122,b,1,0.905,166,2024-12-01 12:07 AM
11/30/2024,161,d,0,4.978,62,2024-12-01 12:07 AM
11/30/2024,290,d,0,2.827,142,2024-12-01 12:07 AM
11/30/2024,58,b,1,3.38,53,2024-12-01 12:07 AM
11/30/2024,145,d,0,3.543,158,2024-12-01 12:07 AM
12/11/2024,262,d,1,6.87,165,2024-12-12 12:07 AM
12/11/2024,165,a,0,3.237,40,2024-12-12 12:07 AM
12/11/2024,275,c,1,2.645,188,2024-12-12 12:07 AM
12/11/2024,119,e,0,9.623,27,2024-12-12 12:07 AM
12/11/2024,144,a,0,6.046,118,2024-12-12 12:07 AM
12/11/2024,190,e,0,5.803,162,2024-12-12 12:07 AM
12/11/2024,156,b,1,8.783,66,2024-12-12 12:07 AM
12/11/2024,107,b,0,4.219,179,2024-12-12 12:07 AM
12/11/2024,243,b,1,4.427,107,2024-12-12 12:07 AM
12/11/2024,51,a,0,4.44,120,2024-12-12 12:07 AM
12/11/2024,44,a,1,7.532,115,2024-12-12 12:07 AM
12/11/2024,29,b,0,2.355,57,2024-12-12 12:07 AM
12/11/2024,241,c,0,0.297,149,2024-12-12 12:07 AM
12/11/2024,32,e,1,0.253,209,2024-12-12 12:07 AM
12/11/2024,192,b,1,7.491,66,2024-12-12 12:07 AM
12/11/2024,264,c,0,9.054,210,2024-12-12 12:07 AM
12/11/2024,136,e,1,4.441,3,2024-12-12 12:07 AM
12/11/2024,296,b,1,4.691,92,2024-12-12 12:07 AM
12/11/2024,90,d,0,6.379,38,2024-12-12 12:07 AM
12/11/2024,87,e,1,9.679,168,2024-12-12 12:07 AM
12/11/2024,286,b,1,8.249,58,2024-12-12 12:07 AM
12/11/2024,239,a,0,0.512,152,2024-12-12 12:07 AM
12/11/2024,242,a,0,2.346,218,2024-12-12 12:07 AM
12/11/2024,299,a,0,8.861,78,2024-12-12 12:07 AM
12/11/2024,240,c,0,3.052,38,2024-12-12 12:07 AM
12/11/2024,228,b,0,5.564,83,2024-12-12 12:07 AM
12/11/2024,166,b,1,4.835,30,2024-12-12 12:07 AM
12/11/2024,181,c,1,7.615,15,2024-12-12 12:07 AM
12/11/2024,209,b,0,2.713,34,2024-12-12 12:07 AM
12/11/2024,173,e,1,0.99,99,2024-12-12 12:07 AM
12/11/2024,266,d,1,5.376,45,2024-12-12 12:07 AM
12/11/2024,289,c,0,0.085,65,2024-12-12 12:07 AM
12/11/2024,126,a,1,7.49,30,2024-12-12 12:07 AM
12/11/2024,254,a,1,9.09,192,2024-12-12 12:07 AM
12/11/2024,145,d,0,7.558,27,2024-12-12 12:07 AM
12/11/2024,240,e,0,2.096,111,2024-12-12 12:07 AM
12/11/2024,63,c,0,9.81,123,2024-12-12 12:07 AM
12/11/2024,83,c,0,4.751,25,2024-12-12 12:07 AM
12/11/2024,50,c,0,0.043,179,2024-12-12 12:07 AM
12/11/2024,243,a,0,5.832,183,2024-12-12 12:07 AM
12/11/2024,133,e,1,1.661,91,2024-12-12 12:07 AM
12/11/2024,121,c,1,4.949,82,2024-12-12 12:07 AM
12/11/2024,222,c,0,3.166,148,2024-12-12 12:07 AM
12/11/2024,43,e,0,0.913,136,2024-12-12 12:07 AM
12/11/2024,41,c,0,4.438,179,2024-12-12 12:07 AM
12/11/2024,119,b,1,1.952,153,2024-12-12 12:07 AM
12/11/2024,112,e,1,2.412,76,2024-12-12 12:07 AM
12/11/2024,237,c,0,6.0,30,2024-12-12 12:07 AM
12/11/2024,134,a,1,9.75,45,2024-12-12 12:07 AM
12/11/2024,239,a,1,4.27,212,2024-12-12 12:07 AM
12/11/2024,287,c,1,3.075,100,2024-12-12 12:07 AM
12/11/2024,233,a,1,4.129,2,2024-12-12 12:07 AM
12/11/2024,37,a,0,2.852,14,2024-12-12 12:07 AM
12/11/2024,258,e,1,2.268,169,2024-12-12 12:07 AM
12/11/2024,176,a,0,9.894,153,2024-12-12 12:07 AM
12/11/2024,236,b,1,8.722,194,2024-12-12 12:07 AM
12/11/2024,60,e,0,7.152,26,2024-12-12 12:07 AM
12/11/2024,57,d,0,5.567,200,2024-12-12 12:07 AM
12/11/2024,141,a,0,8.242,199,2024-12-12 12:07 AM
12/11/2024,253,a,1,7.883,221,2024-12-12 12:07 AM
12/11/2024,180,e,0,2.103,180,2024-12-12 12:07 AM
12/11/2024,277,d,1,5.433,46,2024-12-12 12:07 AM
12/11/2024,179,b,0,9.168,214,2024-12-12 12:07 AM
12/11/2024,142,c,0,6.771,93,2024-12-12 12:07 AM
12/11/2024,190,c,0,7.948,88,2024-12-12 12:07 AM
12/11/2024,207,a,0,7.338,168,2024-12-12 12:07 AM
12/11/2024,135,b,0,6.923,209,2024-12-12 12:07 AM
12/11/2024,93,d,0,8.098,116,2024-12-12 12:07 AM
12/11/2024,291,a,0,5.094,3,2024-12-12 12:07 AM
12/11/2024,138,b,1,2.463,121,2024-12-12 12:07 AM
12/11/2024,22,e,1,2.134,53,2024-12-12 12:07 AM
12/11/2024,254,c,1,5.209,3,2024-12-12 12:07 AM
12/11/2024,236,a,0,0.211,72,2024-12-12 12:07 AM
12/11/2024,262,c,1,1.98,205,2024-12-12 12:07 AM
12/11/2024,247,b,0,8.467,101,2024-12-12 12:07 AM
12/11/2024,250,e,0,8.723,194,2024-12-12 12:07 AM
12/11/2024,253,b,1,1.631,167,2024-12-12 12:07 AM
12/11/2024,260,a,1,7.907,78,2024-12-12 12:07 AM
12/11/2024,195,a,0,9.085,119,2024-12-12 12:07 AM
12/11/2024,52,a,1,8.182,8,2024-12-12 12:07 AM
12/11/2024,145,d,0,5.866,29,2024-12-12 12:07 AM
12/11/2024,172,a,1,2.491,24,2024-12-12 12:07 AM
12/11/2024,252,e,1,9.462,178,2024-12-12 12:07 AM
12/11/2024,104,d,1,3.912,177,2024-12-12 12:07 AM
12/11/2024,57,a,1,3.586,41,2024-12-12 12:07 AM
12/11/2024,168,b,1,2.573,203,2024-12-12 12:07 AM
12/11/2024,140,b,1,7.055,202,2024-12-12 12:07 AM
12/11/2024,191,b,1,9.795,219,2024-12-12 12:07 AM
12/11/2024,109,b,1,1.969,177,2024-12-12 12:07 AM
12/11/2024,208,c,0,7.194,49,2024-12-12 12:07 AM
12/11/2024,282,e,0,3.369,120,2024-12-12 12:07 AM
12/11/2024,163,c,1,0.886,165,2024-12-12 12:07 AM
12/11/2024,108,a,0,1.041,22,2024-12-12 12:07 AM
12/11/2024,123,b,0,8.106,60,2024-12-12 12:07 AM
12/11/2024,212,a,1,5.45,4,2024-12-12 12:07 AM
12/11/2024,32,d,0,3.343,199,2024-12-12 12:07 AM
12/11/2024,163,c,1,1.648,68,2024-12-12 12:07 AM
12/11/2024,186,c,1,9.248,100,2024-12-12 12:07 AM
12/11/2024,77,d,1,9.632,46,2024-12-12 12:07 AM
